H,B,S,V,R,E,F,CCI
0.6773085706423665,1.0,0.2761674705848131,0.7932754308164636,0.41470371550958945,0.6322910375106465,0.37683059265045915,0.558569263358974
0.7829400547779976,0.7353062255176888,0.301095408109669,0.5738448398031173,0.5565141383321033,0.5899401333081151,0.31913792212849745,0.5765388806797854
0.538442250857929,0.40509349060056843,0.26785426561443826,0.703164719191466,0.5516126631669845,0.49323347788627725,0.2601574673797392,0.6061841325704141
0.6984867799100535,0.574974073341485,0.25519314955596334,0.3599720444033949,0.8601873389885498,0.5497626772398893,0.30576805648502015,0.5715217097504298
0.9872633070918023,0.6119388043927659,0.26667334532960596,0.960941198919349,0.37193892950182705,0.6397511170470701,0.38317059255635433,0.5644063808216858
0.9691203727052391,0.23272701413362978,0.24033172880503564,0.9035603952239426,0.8460758654620135,0.6383630752659721,0.36745050646972965,0.5578034825615461
0.5428867430356182,1.0,0.27448935390620055,0.4478906388982462,0.8233367432071224,0.6177206958094374,0.3614165569396195,0.5710238482185692
0.5610105844753629,0.9073383758682493,0.32641291228808994,0.7244684191023234,0.6957139168421846,0.6429888417152421,0.3775185852659558,0.5914107458132277
0.7577274159092737,0.4708743707992446,0.27440430371718716,0.6326420808631468,0.6889525477973625,0.564920143817243,0.3076716023142765,0.5506417571919979
0.6830789169506102,0.8396928383447912,0.3137644466762038,0.6406003289797374,0.7936340590880029,0.6541541180078692,0.40070400132105866,0.5453370306612911
0.9024660401351895,0.5014168230160844,0.2899148743057638,0.9586449499446614,0.6291166359641882,0.6563118646731774,0.40880471747658015,0.5511612121700675
1.0,0.19647948758207834,0.22248790159154574,0.9507887146975691,0.9317984652204526,0.6603109138183292,0.3823526695762669,0.5350308036585912
0.649741390320664,0.6301141032284115,0.2837487393897347,0.5544251667496787,0.7874275711372273,0.5810913941651432,0.31859859403211477,0.5454647258886406
0.846683832368067,0.867723814643968,0.2955630467562924,0.4843990006255535,0.756310552099822,0.6501360492987406,0.3976470283475909,0.5480982988345185
0.8340053359751056,0.38615741830550565,0.2716114896948908,0.7401931480153283,0.8063211037020874,0.6076576991385835,0.34864288764513185,0.5532571179180973
0.6064494489722095,0.8185259516576183,0.3076315375192347,0.669835169664167,0.7844521165182669,0.6373788448662994,0.37720964767086756,0.5478312082798635
0.6457752184418264,0.7028882933714447,0.2723540008767957,0.47417741988285234,0.9635358721371169,0.6117461609420072,0.3586312174489047,0.5435705149764638
0.8158348768355316,0.6161665344734463,0.3299780833356692,0.7356514843274837,0.7468456646536766,0.6488953287251615,0.38486094447974745,0.5725571629069515
0.7455698347367676,0.718679253636072,0.2981891658895028,1.0,0.5200300009596525,0.6564936510443989,0.4082447368286709,0.5552701960275809
0.766502468723002,0.709831078013671,0.3105675672570208,0.8543164397059224,0.5749700826867887,0.6432375272772809,0.3843470163133363,0.5547044965761894
0.6127882065778689,0.466274702394884,0.27724007291633274,0.7116030495370653,0.7080292739528752,0.5551870610758053,0.29713998561399724,0.5615550448094075
0.17924020195435586,1.0,0.22642920730238594,1.0,1.0,0.6811338818513484,0.38948187062772877,0.5519972069598557
0.7670882845873038,0.6888591180248806,0.2901587645877357,0.9167420760644115,0.5031692077047689,0.63320349019382,0.37756086374346554,0.5475293353973133
0.7543307691608716,0.5212128513121292,0.29729594951079313,0.7051495006611888,0.6936742712661017,0.594332668382217,0.3253625788471874,0.5621509593181598
1.0,0.4482867934787297,0.18790556732885508,0.4813798913986817,0.24587852741078411,0.4726901559234101,0.31757498948004775,0.5599440024152554
1.0,0.7397049554454704,0.29347881880520676,0.5110275086705699,0.7331955125978015,0.6554813591038097,0.408239784378863,0.5490096465372478
0.5405861330719821,0.6569714826383013,0.29203160997953287,0.7219957374793136,1.0,0.6423169926338259,0.3909213241333105,0.5527832946265758
0.9846734823821064,0.7850939314829241,0.27703039824854464,0.4034789726047111,0.7796900098580827,0.6459933589152739,0.3923935387717844,0.550349909383183
0.7566455391556027,0.5371645143991974,0.2999615603313508,0.7230392251680885,0.9212448032334402,0.647611128457536,0.394892267363329,0.5483156951831614
1.0,0.4777856452428084,0.28034985409187013,0.8211444661414014,0.6106595996229365,0.6379879130198033,0.38623621978302614,0.5525192614189599
0.7445752817733882,0.7560315855129739,0.2964677757066947,0.9107356415323572,0.4844018500577858,0.63844242691664,0.38086217915735543,0.5579564584477528
0.6356497411947312,0.6390462206606065,0.2996927353102083,0.8077524409318991,0.6865596922694163,0.6137401660733722,0.34832000425773246,0.5452400698662327
0.8795689529295379,0.9289423377893579,0.2999890347303624,0.7306121212217617,0.48155919816763315,0.6641343289677306,0.4161794444626026,0.5568947351999495
0.9991366982166945,0.38718600115125273,0.2610168392039031,0.8795036241007353,0.5938367671257215,0.6241359859596615,0.3705994773575111,0.5534069363562834
0.8520900375920492,0.7964384157225863,0.31847850551029583,0.6507309795889306,0.6622886985882052,0.6560053274004134,0.40163041825966694,0.5536103718581181
0.6386501225993846,0.8620825110547514,0.3071221068606937,0.6576651456574527,0.666882634060056,0.6264805040464678,0.3622878901297014,0.5557732129704068
0.798049796470979,0.7987610722541485,0.2928657217350487,0.5310361689041702,0.6304743159947109,0.6102374150718115,0.34700012864172813,0.5529058852920621
0.7145404065619445,0.7749124451891632,0.31297996938272427,0.6868489162635905,0.5149357068018876,0.6008434888398619,0.3254246509289778,0.5889374536304345
0.9278918785530613,1.0,0.2575640178002224,0.27852293026958874,0.9680475061302137,0.6864052665506172,0.42183874050818004,0.551239038555038
0.4606692097772578,0.6824617705256073,0.2698306033695808,0.9993699816658416,0.6795804601271332,0.6183824050930842,0.3671066683762505,0.542639342457254
0.7895830236866257,0.3920076369881921,0.2830380227304943,1.0,1.0,0.6929257366810624,0.4528670701607346,0.5514507123317625
0.6157973449321271,0.6193101671948917,0.286653004488559,0.6018375917215445,0.8256492836173939,0.5898494783909032,0.3269203379435789,0.5470411336660896
0.7002848586867725,1.0,0.27061906218526405,0.37340611343867103,0.9833898279415714,0.6655399724504557,0.4142993721192919,0.5520601833703845
0.7193368769053549,0.6718045229322636,0.3085162025767077,0.9124454744785084,0.5656723665754744,0.6355550886936617,0.37429091906164697,0.5664847571476112
0.40135026660532985,0.3510353553650269,0.202477348407311,0.8865120447048493,0.4447216805999647,0.45721933913649637,0.2996247332932905,0.5607579586545813
0.8894129043065467,0.19668441186065763,0.22646742157176764,1.0,0.8440749053926502,0.6313279286263245,0.359027345769183,0.5552661489749013
0.9484080390086993,0.7479038056905634,0.22521711024038688,1.0,0.21847847681334187,0.6280014863505983,0.3632547287908775,0.5431824096902106
1.0,0.6588250659555256,0.24884030709153115,0.36970062229642003,0.6539506156018122,0.5862633221890579,0.34002450548302626,0.5483681230548767
0.508254326465521,1.0,0.24695900754044575,0.9442532958094042,0.3749225946236359,0.6148778448878014,0.3644099221488236,0.5519073641176068
0.9535061494525169,0.6058910101490397,0.29859602038324307,0.5817784187666133,0.6746381319486289,0.6228819461400084,0.3620095068585159,0.5685895213311196
0.7348724406916362,0.38500480716528035,0.27459295780211446,1.0,0.8059301965355548,0.6400800804389173,0.3837038279107967,0.5583439856153648
0.7686975510789258,0.6854105095446891,0.2884423667188234,0.5353906764384352,0.6566953545978308,0.5869272916757409,0.32196742176924387,0.5497675928070246
0.823767966269255,0.6904349335714387,0.2886869720294004,0.4935296971025708,0.7756073946985622,0.6144053927342454,0.35345814149326965,0.5482359130403075
0.4867318140340436,0.8590902124137952,0.2893058039898645,0.7873103692513738,0.7023012920290769,0.6249478983436307,0.3662457302365913,0.5481644933884212
0.3548961842200661,0.9928300722959367,0.26246344675212097,1.0,0.6949860486275197,0.6610351503791287,0.4083909862790517,0.546275657732465
0.8098216233121786,0.7536466240641065,0.3218970623599624,0.7197174226041757,0.6571503631513815,0.652446619098361,0.39422661907592804,0.5528040345332174
0.5659343015661839,0.5185371816018611,0.2946145073892119,0.894880353674455,1.0,0.6547932688463424,0.4037467105457634,0.5708670792241447
0.9153003541362116,0.8849034763905651,0.2800207459827332,0.37768284084364456,0.5766367849341109,0.606908840457453,0.3428668737311423,0.5992698634243899
0.6359762627981355,0.8400372269284133,0.25927672061304974,0.3186136608758801,0.7389321421220382,0.5585672026675034,0.3074765578384596,0.5856895846886934
0.7130353456434408,0.34608447745369486,0.26586402760147076,1.0,0.983023032181944,0.6616013765761101,0.40615339083296154,0.5542755955349522
0.658797035153916,0.6158576165222976,0.3243441574116243,0.5086136701565926,0.53262807745982,0.5280481113408501,0.24851865421699304,0.6608975839793819
0.21087740336056646,0.9546476663307308,0.2296182438461463,0.8048425892358627,0.9803650757685803,0.6360701957083773,0.36486734174511914,0.5518416382313438
0.8903972067661317,0.5593692746715456,0.30340357929429884,0.8430570755995088,0.6430430011783101,0.647854027501959,0.39389323256416287,0.5543568540165521
0.34469998826493564,0.6705212057229328,0.26525253250270386,1.0,0.6842802655132278,0.59295079840076,0.33516095880663654,0.5873204492200799
0.6788937433513431,0.8915799367989793,0.29085410259846256,0.49764267559814723,0.8070458304186482,0.633203257753116,0.3768268091663768,0.5488187020809331
0.8216064650550012,0.6637127339591472,0.275297449010055,0.8851895376634441,0.4325954047970264,0.6156803180969348,0.3589804666343566,0.5483417761816228
0.8440649925763904,0.5540050453330696,0.3074824471296399,0.8029823593119458,0.6334742895089558,0.6284018267720004,0.36403193203548034,0.5675117276923666
0.5857808260900651,0.7947333002808292,0.32286850994188526,0.8086229314186033,0.8240255262091313,0.6672062187881028,0.4177275972961393,0.5578086947962518
1.0,0.7299016948879349,0.2619187916516962,0.34915472927511415,0.7826074885434343,0.6247165408716359,0.36763223987402094,0.5549356419246643
0.5702429500809876,0.6529989191447114,0.2913713751152622,0.6759602864670419,0.859720013204173,0.6100587088024352,0.3482844978460534,0.5459377000875434
0.4327179849797188,0.3191008847094406,0.2090908626160229,1.0,0.5968861990987109,0.5115591862807787,0.31535462268097586,0.5517349616219122
0.6727555644107511,0.6933663227632068,0.3102222583756034,0.6627572560619096,0.6762034766313584,0.6030609756485659,0.3285075539071532,0.5597764047177439
0.6801310939988927,0.8902400528446066,0.30409549438831607,0.567296385101494,0.647889850165153,0.6179305752996925,0.35232357857671054,0.5687476158664279
0.9709558220469467,0.4300540069141609,0.272657775320995,0.8806022178256214,0.6098960599160792,0.6328331764047606,0.379425903988031,0.5527984698114242
0.604358950819406,0.5462091924434213,0.32498931879954857,0.5336365749471361,0.46992378975222987,0.49582356535234834,0.22508957329803694,0.6926744143995955
0.7149277239503455,0.6191590801385773,0.3187446326689149,0.8033336183807874,0.7657150867404865,0.6443760283758223,0.3826455789904007,0.5565159486556657
0.8457630943827414,0.5142583574624796,0.28036178159872727,0.6051466361043556,0.6972285739781425,0.5885516887052893,0.32885284401335957,0.5498382429674543
0.42619422036722987,0.771118331933452,0.2878119250488602,0.7852901922123249,0.9425036505593074,0.6425836640242348,0.3858011724270971,0.5602842943221784
0.8802916394751151,1.0,0.2777831224721396,1.0,0.3426655484590202,0.700148062081255,0.45307669190874866,0.5558756082200177
1.0,0.16507751831781992,0.22001793119719795,0.7790983772398237,1.0,0.6328387653509683,0.35379976158452675,0.570667301744756
0.7148999382237976,0.6819285535259765,0.306173018221507,0.8084191445510256,0.6093378846000775,0.6241517078244769,0.3589543752442727,0.5498025079571661
0.7070613526298676,0.6331529757223847,0.3122983083451416,0.6897172488363235,0.8905252520685316,0.6465510275204498,0.389528542986239,0.5529669062326724
0.48030924406527503,0.7396584273594067,0.283393660854742,0.6999372870376067,0.888248715305966,0.6183094669245992,0.36070995590725846,0.545058070706226
0.6581999580725443,0.44631651393356264,0.2422906607119883,0.39219077028959126,0.8939859485137689,0.5265967703042911,0.2998505889218832,0.5733148190663884
0.9706437004642543,0.1255139415431116,0.197811448921868,0.9589767219028971,0.9625716101691385,0.6431034846002539,0.35830286290169316,0.5433521329246322
0.19335931138657228,0.8388767906845578,0.2282770538209325,0.6033155325230632,0.9376796975403218,0.5603016771910896,0.31538654652966375,0.6048436516931068
0.8671818752871188,0.6421274176865955,0.25586044851218054,0.3094671052614714,1.0,0.6149273693494732,0.35482084730181157,0.5727901786343064
0.7057985051706862,0.8056445292162616,0.33308397348679813,0.7592333842085703,0.7015109811648913,0.6610542746494416,0.40378226465909095,0.562397619792199
0.6077905701693117,0.3747365884340772,0.2539218105847655,1.0,0.8873486061494927,0.6247595150675294,0.37355913169584964,0.5413933828975745
0.8941426113900243,0.8161074818989505,0.3066103943521856,0.5716250469776375,0.658367043846633,0.6493705156930862,0.3952781314498538,0.5541605291660746
0.22792940153363964,0.9405732045811551,0.2467502765289696,0.9615267342142009,1.0,0.675355923371593,0.39593979821571657,0.5629570399084055
0.8374996859411086,0.8233402606665984,0.2931906221295571,0.41221044836499726,0.9401602510996974,0.6612802536403917,0.4071681218399451,0.5655456453348521
0.7985998014286325,0.8061595935554384,0.2771590086794404,0.3547805004224791,0.9784719048436217,0.6430341617859224,0.38176047998494855,0.569854044004856
0.5829904043848921,0.7612193289558551,0.3105455427888256,0.7270772345339082,0.7717570914339137,0.6307179204194789,0.36579237695627864,0.5542013664971576
0.3802610937242564,1.0,0.2719675674010205,0.9397609967174421,0.7311924824661141,0.6646364280617666,0.41450169180577157,0.5472664058448585
0.6174309771920936,1.0,0.3155917740152523,0.6876847279294659,0.846225811613516,0.6933866581500656,0.4683763465229092,0.5486257582035416
0.9487645289421354,0.5349904625439296,0.3020227474267446,0.6691575907744792,0.9036296292172298,0.6717129917809037,0.4306361028710135,0.551321233774882
1.0,0.6503054535157174,0.3126863889934851,0.6273050751222157,0.7421269296368309,0.6664847694536499,0.42154197256607917,0.5612014595373818
0.7891449283565081,0.6300798816957796,0.30379093457974926,0.8831233319129531,0.515095555889077,0.6242469264868135,0.3595770571638072,0.5755587345671724
0.8687624024066498,0.730939014436518,0.2899394673766067,0.47668730561802847,0.9057142994823361,0.6544084978640278,0.4056335197389229,0.5427593078937744
0.6398087602062685,0.7688678778264932,0.2595140571263001,0.375833187228636,1.0,0.6088047764775396,0.35542933485604433,0.5541447228769889
0.593111779712636,0.6629873211280114,0.31105282052016414,0.830467744277898,0.7776509404174583,0.6350541212112335,0.3721460572356027,0.5579453644361508
0.09910803981088769,1.0,0.18335982407769663,1.0,1.0,0.6564935727777168,0.36274376489850446,0.5334368635424219
1.0,0.6911990469278573,0.2536037597151425,0.30502158338722646,1.0,0.6499648780060452,0.38919239363534086,0.555793810918677
0.6782509790801379,0.7098298210069481,0.2725418771077335,0.9182677016359464,0.4295845651424059,0.6016949887946343,0.34514769677820256,0.5529032030465663
0.48190319982154217,0.9017678361832812,0.26779469007015766,0.9929427880604789,0.5213022962651835,0.6331421620801286,0.38309308473023385,0.5476227467571148
0.8696129017189355,0.5035905481783503,0.30062074216055745,0.9197875782824663,0.748235865895913,0.6683695272472445,0.42456344572402394,0.5478012080416255
0.8016128076462841,0.8339414602607966,0.28449126756040444,0.4467693296977544,0.726124049987084,0.6185877830304648,0.3586757892875784,0.5517577319520384
0.5438367641362429,0.7186854122140176,0.23997783412710058,0.3643055921892248,0.8001497215940829,0.5333910648521337,0.3038319938201141,0.5431054520432985
0.9237874527864259,0.3005525979863494,0.24582485358800268,0.6529895643235701,1.0,0.6246308937368696,0.3670954534079729,0.5517614251085416
0.7324491071762658,0.9268660858657746,0.30138435189742124,0.8682039639034629,0.48751634446329195,0.6632839706612433,0.4148611518548064,0.5572671190982112
1.0,1.0,0.2436407527740319,0.863140504501226,0.21508986325841986,0.6643742241067356,0.3823840145551285,0.5709324669835408
0.1953206264511757,0.8643586688295527,0.231783578764717,1.0,1.0,0.6582925748090891,0.3756541802083112,0.5604742555273529
0.9281302204356867,0.6301984360303227,0.2959061786104878,0.5051406664493929,0.9557002361827159,0.6630151475417212,0.41637378312009143,0.5591747481810604
0.45438027269458164,0.8307142036857894,0.29194923065312833,0.7528946121911587,0.681903321330264,0.6023683281109844,0.33657717303581514,0.5718262613273537
0.7467890534318029,0.5531618704555887,0.28415995393571836,0.557067803954852,0.8050163113370408,0.5892389986230006,0.3273669173706419,0.5517960851319983
0.12972091686377865,0.5860326143394633,0.1799775148154265,1.0,1.0,0.5791462092037337,0.3463409334051077,0.5372586213935077
0.5233633913036766,0.7949888874045492,0.2946870060019632,0.6901564500030868,0.9339042329261406,0.6474199935278833,0.3962679299452686,0.5456086971735944
0.5417528291614093,0.7039203774982103,0.3048292816447507,0.6915124923196714,0.8867594205745881,0.6257548802397259,0.36182876687759463,0.5660575802792294
1.0,0.8287050545743551,0.2466783750174118,0.31178932161442274,0.6405472674827586,0.6055440037377897,0.35163788219283526,0.5552218559501958
0.9215823263403292,0.4896695813478101,0.29730776139216814,0.7545218922558098,0.6968138636976188,0.6319790850067473,0.3720890997201557,0.5646206196177009
0.7381445749378673,0.5563805719776918,0.2552471219444024,0.9966299961019314,0.4633600110508066,0.6019524552025399,0.355833957930745,0.5325939181946314
0.7437793321618444,0.6168924060027423,0.3056334034616928,0.6238256992377675,0.765836953266384,0.6111935588260863,0.3418129516760138,0.5567846654753114
0.9822914299890586,0.9152733494271121,0.26190350622516567,0.30292296184620343,0.8137149409770674,0.6552212376929214,0.39177976623440125,0.5588524662286618
0.7131188552350484,0.974218680558565,0.30073648389803276,0.585799462419151,0.6797880506634825,0.650732306554856,0.4008305188399123,0.5498277977708731
0.7397579133273529,0.7581144415291786,0.2799825723550431,1.0,0.44707074612505715,0.6449851346673263,0.39447377395178845,0.5458624459082068
0.5770999239324028,0.7701875889429698,0.2969301037744414,0.7109688477407224,0.6238001023451,0.5957973133471273,0.3274808613820862,0.5551043689057725
0.7036600920193198,0.7352896076839666,0.31417507709517106,0.7275190102651763,0.6618247324105944,0.6284937038948456,0.3608038591954208,0.550915648463131
0.6116199207204183,0.6272010999020521,0.3073423964285067,0.7670339479709134,0.8890084242348693,0.6404411578513519,0.3820791953387358,0.5553399865738204
0.8319347174594831,1.0,0.23790082071085333,0.663344632605338,0.25146006257102915,0.5969280466693407,0.34069968782797244,0.5691058189404847
0.6345257022535414,0.6558828167760999,0.3119150312088731,0.7749863360510492,0.8869964559901021,0.6528612684559332,0.3994460957921871,0.5499899396948646
0.6813772789715827,0.6363917250590507,0.280087929744016,0.4830189000811765,0.8153316458683355,0.5792414959448322,0.318776104303022,0.5555692187082267
0.981138081702117,0.9048702151449647,0.27546819882225665,0.43921234493663464,0.6278519445822999,0.6457081570376546,0.39514745146561725,0.5491739806868453
0.2990479719875561,0.8508719099640536,0.2694357165391015,0.9392748761532322,1.0,0.6717260949287887,0.40638001993912787,0.5703476196189097
0.9962139400525873,0.25163168373479544,0.24430057448398995,0.8952089808638104,1.0,0.6774710358270366,0.407872598324646,0.5427345951408612
0.6380719798542462,0.8790427879890452,0.2882489900776572,0.64139380522649,0.562311787229156,0.601813870075319,0.34022051822392024,0.5520009579510755
0.8477393356568627,0.7210784611041425,0.2913904894243159,0.5174183758533375,0.5871663118009343,0.5929585947679186,0.32787955868208507,0.5695068866381243
0.5797440873519757,0.9317184532974139,0.2731958428581181,0.7410160091835147,0.45842112313762406,0.5968191031657293,0.3407600384170272,0.5594047614434753
0.5536535245588642,0.9193803666912673,0.2955482560213115,0.6256756651748037,0.7183830641369371,0.6225281753166367,0.36229112589155565,0.5583811946844892
0.7053870592294774,0.8295702053002638,0.32083118567922236,0.6527153194574355,0.6845714174470665,0.6386150374226931,0.37313497862383277,0.5629609575629582
0.6029537653116441,0.21809608292471647,0.2144366168958913,0.7525107814254524,0.862296835395965,0.5300588163907338,0.3125556179062684,0.556915540613738
0.849627909998122,0.6010160974036057,0.31811834828128754,0.7124298325061322,0.7821729627396206,0.6526730301857536,0.39600640354306604,0.5573438064879377
0.46270298710726454,0.694076488577271,0.27392876557497325,0.7050648894092697,0.9314722678234734,0.6134490796984504,0.3591570736901185,0.5408783758527245
0.3759871961340507,0.3385540142591156,0.2094352940489503,1.0,0.7102663443034034,0.526848569749104,0.321563687768762,0.547285675269148
0.8277164727296498,0.5723598782611958,0.30444916325528376,0.5738089450404015,0.8716978873244824,0.6300064693222026,0.3675295790411204,0.5704897524829049
0.515400484369227,0.7100238070245798,0.29642909140880236,0.8736654429094818,0.7751328624298652,0.6341303376283912,0.37623833790566286,0.5496392099937236
0.5759788846062232,0.4887213015624878,0.2734544102468675,1.0,0.6726243127177306,0.6021557818266619,0.3479352081314082,0.5629642402431634
0.609126278331295,1.0,0.25710290751703374,1.0,0.37214899573237864,0.6476756363161413,0.3960994628432094,0.5454555467927021
1.0,0.7611704774881313,0.28596074760298934,0.4270473160466988,0.8918583497608331,0.6732073781797305,0.4289875261110322,0.5493505800244195
0.9538159648401833,1.0,0.2755655481674572,0.5141933406257196,0.49054047603341266,0.6468230659333546,0.3961930441621217,0.5601550507388765
0.7082669345017296,0.7255191161572058,0.26132056345732274,1.0,0.40871846383112137,0.6207650155894759,0.3703962659819194,0.5362532325677011
0.5519523712043135,0.6764673343049713,0.2806841676392074,0.5612544326249026,0.9633504301856913,0.6067417471918172,0.35023397711151316,0.5573274681163043
0.6728022663851778,1.0,0.27225255888314,0.42906746370141197,0.7748630016857483,0.6297970581310957,0.3770208729421207,0.5479871801304
0.8349858505700883,0.8827878644032304,0.28730659716892903,0.877197361133139,0.41901897241379704,0.6602593291378367,0.40914731827521994,0.5503762051393898
0.5526727409696737,0.6243422300039618,0.2936151215286196,0.7458080413083554,0.6281806503218847,0.5689237568264991,0.30032143063767225,0.567895147696875
0.7666511416733276,0.6608168946878453,0.30583778388470084,0.561765750580014,0.7556616722674726,0.6101466486186722,0.3403689713531418,0.5631055115488915
0.6199206986762936,0.5575278674162883,0.2973206373800613,0.8496311977042464,0.8425036104027636,0.6333808023159306,0.37558090352040074,0.5509734610384133
0.9282207279932109,1.0,0.2854211167584153,0.5087163755615499,0.5890498898458726,0.6622816220318097,0.4182971804206631,0.5502715451511704
0.7649452112853408,0.693089835781534,0.30578890715480683,0.6699247248564507,0.6117727325944652,0.6091042823345195,0.33888324190331776,0.554970603954597
0.7323538622053337,1.0,0.2697325122794102,1.0,0.3725574101078146,0.6749287569185117,0.42727611265426474,0.5448932658821712
0.6895098498629076,1.0,0.2822648459375041,0.5993480023250429,0.6744667552000474,0.6491178906651005,0.4072968981345423,0.5219763400954435
0.9969084600843795,0.9781953715689795,0.25800697753037477,0.5803894801902036,0.3839394904286778,0.6394879559605231,0.38745778018220123,0.5492195560208498
0.8010981209126707,0.7353793241718193,0.26989508964462194,0.5296386361651221,0.44600850091404165,0.5564039343616551,0.3035556358258792,0.5700414764378109
0.6933899926548821,0.8716954233912946,0.30399029985213744,0.6517501928756468,0.5802803441588869,0.6202212505865695,0.3552069820793159,0.5616567805788758
0.9548685742165415,0.7885074456945044,0.2834880150579012,0.3615106158341147,0.8230475162559037,0.6422844334117931,0.37921951368770096,0.5777571915710105
0.7199530838123719,0.3984205537282216,0.24784710192219295,0.6102789936271701,0.8652566164783146,0.5683512699136541,0.32591217418428564,0.5290640813186789
0.7894602809285625,0.6367179539141394,0.3157338354029572,0.7258602383101247,0.6521911206354277,0.6239926858382423,0.3540424364267146,0.5629567230685083
0.6956484672312498,0.7254789469119304,0.3182365446742666,0.7614124539361902,0.6280696730021558,0.6257692171511585,0.35512315535954375,0.5629200680507211
0.9496032659184201,0.5203872844010441,0.2866048033724555,0.9575499758594807,0.5730864707621134,0.6574463600627027,0.41110202792143935,0.5522514831459495
0.6818799189890511,0.8037955166802855,0.30055205484120284,0.572903817513454,0.6621568364954852,0.6042576289038958,0.33590769112487795,0.5577617772908037
0.7730177892135441,0.4249855370167106,0.28153526233937154,0.8565810360574406,0.7330985746583826,0.6138436398570899,0.35331904047386975,0.5563290831100145
0.6861259105148123,0.5326006450800873,0.30370600003356646,0.9732227198203744,0.6004441862374031,0.6192198923372488,0.35461243810824045,0.5927289890638474
0.12882077344056514,1.0,0.19556380132186768,0.9489963579263759,1.0,0.6546761865377617,0.36675428598164045,0.5307054890048578
0.9577488527871986,0.8540111994418381,0.25045269217360044,0.2713207306952815,1.0,0.6667066950195837,0.4005100302494927,0.5481573625241192
0.862487893627902,0.5715116538811907,0.2949708817476732,0.6367009784775159,0.6598865525107777,0.6051115920490119,0.3405118147645064,0.5573190455272891
0.9796563921686781,0.2403134014356626,0.23821184731050513,0.9516224844899958,0.8992047673034013,0.6618017785416486,0.3914275572624476,0.5400859946592085
0.53153948306356,0.7664092958950456,0.29859144012745775,0.614523653139714,0.8102284515726231,0.60425846475968,0.3369477473707684,0.5670980008659203
0.7056592456930577,0.8282136487925058,0.3069293295213188,0.5963622407980448,0.7150764243355369,0.6304481778280928,0.3674658876201252,0.5501389306907983
0.7552563049681195,0.3943600596333108,0.2722945233585018,0.7459554285239618,0.9157366279577321,0.6167205888883253,0.3589359310926358,0.5527471943964508
0.7190705576606022,0.5904599484320835,0.30354878388755824,0.6558246985057279,0.9610146280204679,0.6459837233012878,0.39235528737528025,0.556346107591808
0.9853245550836501,0.7268281753818221,0.27612195383013516,0.3880934646121428,1.0,0.67527362978155,0.4283052310743677,0.5506623837227265
0.7325680602085312,0.6411608432459744,0.3167256894479859,0.6345400269712728,0.7891164694313628,0.6228222178610254,0.3519927842655638,0.566436361025534
0.3785469029591796,0.7695061347748479,0.2827027178309603,1.0,0.7825890087895783,0.6426689528709132,0.3825174135356901,0.5744172114884237
1.0,0.8225848354602009,0.21487756121912416,0.17129381959176593,1.0,0.6417512432542182,0.3642282008141765,0.5465644812283141
0.7634610252553248,0.6700338887441621,0.2927250814838246,0.897776887477918,0.5186696355983347,0.6285333037119128,0.3705925946308493,0.5500229662320744
0.4813863688107742,0.577004620355847,0.2716078190135406,0.5810878903322825,0.6579206979517933,0.5138014792928475,0.26804320798903813,0.571013336243358
0.5344279964219601,0.6968991352891629,0.29450346366677643,0.7442546059099991,0.6742095100533037,0.5888589422682404,0.3206311611530019,0.5573761617504592
0.6890902302458253,0.843064852888694,0.2928173735398372,0.4857294043074053,0.9662620132464442,0.6553927748456412,0.4062122564777846,0.5524194032786212
1.0,0.626489109741058,0.28848682321601943,0.46867195144197915,0.8392718549045383,0.6445839478607189,0.39084193598645084,0.5653872790562029
0.6657238928713654,0.5788337297246592,0.30699300104726995,0.8517156287846703,0.9670944607228014,0.6740721426301531,0.4350871398369889,0.5492527337773058
0.6799980880523432,0.48004210761976435,0.28088204747317636,0.6115990239469691,0.8038878930225938,0.5712818320229693,0.31051812011275326,0.5629269199924863
0.3927413003284437,0.7376565990004851,0.2490819118432875,0.5118002058037007,0.8744800591297346,0.5531520152211302,0.3130333747009591,0.5562997379167911
0.7381059351394077,0.5266951717818057,0.29664185695342915,0.8545973259216295,0.8012972796381683,0.6434675138868882,0.3897667280562765,0.5406399756821396
0.5808756056035079,0.7356756329207371,0.311280112870725,0.8169901704018474,0.7038353754390438,0.6297313794471723,0.3642139912609835,0.5590981317925212
0.8122094651077584,0.662349336667043,0.2985994739514866,0.5852418897118485,0.6320688737203319,0.5980938078316937,0.32972299973158214,0.5596788496964736
0.6183608166294068,0.954343397793742,0.30401829924566204,0.8429325564702531,0.574464008179731,0.658823815663759,0.41046788677797835,0.5569090342099222
0.98485674964351,0.24716566580471752,0.2519280124661067,1.0,0.8659925856326837,0.6699886027094035,0.3953799875184855,0.5649931791122049
0.9057946720604764,0.727092569205654,0.28804608094926976,0.54271555877864,0.5975532966323814,0.6122404355252843,0.3525855937848349,0.5538126993672101
0.49985018420046606,1.0,0.27477858158763874,0.5415191716686433,0.9896910257819901,0.6611677926477476,0.4175538882513655,0.5464685382257342
0.8016506364854292,0.5973822767685467,0.2833453455660712,0.48782308212181463,0.9712190105040819,0.6282840702891888,0.3729914334048331,0.5581690460383515
0.9328474556041262,1.0,0.25433274308921705,0.38226434103075757,0.6018318106416797,0.6342552700731561,0.38406996340995414,0.5383907643450666
